sample	detailed_category	primary disease or tissue	_primary_site	_sample_type	_gender	_study
GTEX-13FTX-0926-SM-5IFF7	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-T2IS-2026-SM-4DM6W	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-13U4I-2126-SM-5LU55	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-T6MO-1126-SM-4DM5D	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-QVJO-3126-SM-4R1KC	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-WI4N-2526-SM-4OOSE	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-X4EO-2426-SM-4QASD	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-W5WG-0926-SM-4RTX9	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-X8HC-2726-SM-46MUA	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-ZYWO-1926-SM-5E456	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-11I78-1926-SM-59878	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-U3ZN-1026-SM-4DXTC	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-PWCY-1326-SM-48TCU	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-TSE9-2226-SM-4DXUR	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-TML8-0926-SM-4DXSJ	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-13OVJ-2426-SM-5KM3I	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-133LE-1226-SM-5IFGC	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-13PVR-1226-SM-5RQJ2	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-1117F-2226-SM-5N9CH	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-OHPL-2426-SM-48TDN	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-S341-0726-SM-4AD5R	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-PWOO-1726-SM-48TDC	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-QCQG-1426-SM-48U22	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-S32W-1226-SM-4AD67	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-14AS3-1326-SM-5RQJE	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-RU1J-0826-SM-46MUU	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-XUZC-1026-SM-4BOPY	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-ZV6S-1426-SM-59HKX	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
GTEX-13OVI-0726-SM-5L3DD	Ovary	Ovary	Ovary	Normal Tissue	Female	GTEX
