sample	detailed_category	primary disease or tissue	_primary_site	_sample_type	_gender	_study
TCGA-BC-A10U-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-BD-A2L6-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-DD-A11C-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-DD-A116-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-DD-A11A-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-DD-A3A1-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-EP-A12J-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-ES-A2HT-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-G3-A3CH-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-BC-A10W-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-DD-A1EI-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-DD-A3A3-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-DD-A114-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-DD-A119-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-DD-A3A4-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-DD-A1EH-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-DD-A1EL-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Male	TCGA
TCGA-FV-A3I1-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-DD-A39X-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-DD-A118-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-DD-A3A2-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-FV-A3I0-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-BD-A3EP-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-BC-A10Q-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-DD-A1EB-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-DD-A3A6-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-DD-A1EJ-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-FV-A23B-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-BC-A10R-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-DD-A3A5-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-BC-A10Z-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-BC-A216-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-DD-A11D-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-DD-A113-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-BC-A10X-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-BC-A110-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-DD-A39Z-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-DD-A39W-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
TCGA-DD-A1EC-11	Liver Hepatocellular Carcinoma	Liver Hepatocellular Carcinoma	Liver	Solid Tissue Normal	Female	TCGA
